지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),최대 순간 풍속(m/s),평균 풍속(m/s),최대 순간 풍속 풍향(deg)
노원,2019-04-05,11.5,4.2,18.7,0,9.1,1.7,272.8
노원,2019-04-06,7.7,0.6,12.9,2.5,6,0.8,0
노원,2019-04-07,11.4,0.7,19.8,0,8.2,1.3,275.6
노원,2019-04-08,10.7,2.2,18.4,0,7.5,1.5,298.1
노원,2019-04-09,7.9,2.8,14.1,13.5,9.5,2.6,53.4
노원,2019-04-10,6.9,2.2,10.2,3,5.9,1.2,67.5
노원,2019-04-11,8.5,0.1,16.7,0,6.8,1.2,272.8
노원,2019-04-12,9.9,0.8,18.8,0,7.9,1.3,292.5
노원,2019-04-13,10.5,1.3,18.6,0,7.3,1.4,292.5
노원,2019-04-14,8.8,2.3,14.8,1,11.4,1.3,278.4
노원,2019-04-15,9.1,-1.7,18.8,0,7.5,1.3,275.6
노원,2019-04-16,12.1,1.1,22.4,0,7.1,1.2,230.6
노원,2019-04-17,13.5,2.6,22.7,0,8,1.3,289.7
노원,2019-04-18,10.9,5.6,16.6,0,7.2,1.3,230.6
노원,2019-04-19,12.2,6,18.7,0,7.6,1.6,64.7
노원,2019-04-20,13.3,4.2,20,0,6.5,1.2,286.9
노원,2019-04-21,15.3,9.9,20.6,0,5.2,0.9,309.4
노원,2019-04-22,17.2,6.3,27.8,0,4.9,0.9,112.5
노원,2019-04-23,19.4,10.9,25.6,0,5,0.8,236.3
노원,2019-04-24,19,14.2,26.3,4,6.9,0.9,227.8
노원,2019-04-25,12.3,8.5,17.1,12,9.1,2.3,75.9
노원,2019-04-26,8.2,3.7,10.6,7,6.8,1.4,73.1
노원,2019-04-27,10.8,1.1,18.8,0,5.2,1,292.5
노원,2019-04-28,11.7,6.1,17.9,0,5,1,281.3
노원,2019-04-29,11,4.9,17.4,0,4.4,0.8,61.9
노원,2019-04-30,14.2,4.4,23.3,0,4.9,1,289.7
노원,2019-05-01,15.4,7.1,23.9,0,8.2,1.3,247.5
노원,2019-05-02,15.3,4.9,26.3,0,10.1,1.4,278.4
노원,2019-05-03,16.3,4.9,27.2,0,6.6,1.2,289.7
노원,2019-05-04,17.3,7.7,28.2,0,5.3,1,284.1
노원,2019-05-05,18.3,8.3,28.3,0,8.1,1.3,289.7
노원,2019-05-06,14.4,6.5,20.4,0,10.9,2.2,284.1
노원,2019-05-07,14.4,2.3,23.2,0,9.1,1.6,284.1
노원,2019-05-08,15.3,5,22.9,0,8.3,1.5,210.9
노원,2019-05-09,16,8.1,24.1,0,7.1,1.5,295.3
노원,2019-05-10,16.2,4.8,27.2,0,5.6,1,230.6
노원,2019-05-11,18.5,8.3,29,0,5.5,1.1,219.4
노원,2019-05-12,18.8,10,27.8,0,5.4,1.1,115.3
노원,2019-05-13,17.4,11.4,22.6,0,6.1,1.1,284.1
노원,2019-05-14,17.7,8.6,27.3,0,6.1,1.1,292.5
노원,2019-05-15,18.9,9.7,28.2,0,6.2,1,284.1
노원,2019-05-16,21.3,12.5,30.4,0,5.5,1.1,208.1
노원,2019-05-17,21.3,12.6,27.5,0,4.4,0.9,87.2
노원,2019-05-18,21.8,15.6,25.5,0,9.7,2,67.5
노원,2019-05-19,18.8,17.2,21.4,18.5,4.1,0.8,90
노원,2019-05-20,17,9.6,20.3,6,9.8,1.9,292.5
노원,2019-05-21,17.7,8.2,25.3,0,9.1,1.6,267.2
노원,2019-05-22,18.8,8.7,27.7,0,8.9,1.5,216.6
노원,2019-05-23,19.5,10.1,29.8,0,6.2,1.2,213.8
노원,2019-05-24,22.7,10.4,33.4,0,6,1.2,284.1
노원,2019-05-25,21.9,14.5,29.4,0,7.5,1,298.1
노원,2019-05-26,22.7,13.4,31.5,0,7.2,1.2,247.5
노원,2019-05-27,17.1,13.7,20.7,7.5,9.2,1.6,331.9
노원,2019-05-28,17.5,6.9,25.8,0,8.9,1.4,292.5
노원,2019-05-29,18.7,9.1,27.9,0,7.4,1.4,281.3
노원,2019-05-30,18.7,9.8,26.5,0,7.8,1.5,236.3
노원,2019-05-31,19.4,12.4,24.8,0,9,1.5,292.5
노원,2019-06-01,17.8,9.8,24.4,0,6.8,1.3,275.6
노원,2019-06-02,19.5,10.1,28.7,0,6.4,1.1,323.4
노원,2019-06-03,21.5,11.1,29,0,9,1.1,281.3
노원,2019-06-04,22.2,13.5,30,0,8,1.3,289.7
노원,2019-06-05,22.8,14.8,30.9,0,7,1,286.9
노원,2019-06-06,20.3,16.5,24.5,4.5,6.6,1.1,90
노원,2019-06-07,18.9,15.8,24.2,46.5,7.4,1.4,81.6
노원,2019-06-08,20.5,12.4,27.4,0,5.2,1,281.3
노원,2019-06-09,21,16.4,27.4,1.5,8.2,1.2,123.8
노원,2019-06-10,18,15,22.6,4.5,6.7,1.8,67.5
노원,2019-06-11,18.6,12.6,25.6,0,6.5,1,73.1
노원,2019-06-12,20.4,11.9,27.8,0,6.2,1,275.6
노원,2019-06-13,21.8,13.1,30,0,6.2,1.1,284.1
노원,2019-06-14,21.7,16,29,0,6.7,1.1,289.7
노원,2019-06-15,20.9,14.8,29.1,0.5,8.6,1.2,281.3
노원,2019-06-16,21.6,12.7,29.1,0,6.7,1.1,236.3
노원,2019-06-17,22.1,16.7,28,0,6.6,1.1,281.3
노원,2019-06-18,19.4,16.2,23.7,17.5,4.9,0.9,106.9
노원,2019-06-19,21.2,18.4,25.4,0.5,5,0.7,300.9
노원,2019-06-20,22.5,17.7,28.7,0,5.5,0.9,281.3
노원,2019-06-21,21.3,16.9,27.4,2,5.6,0.9,84.4
노원,2019-06-22,22.2,14,29.7,0,6.2,1.2,64.7
노원,2019-06-23,22.5,14,30.5,0,7.9,1.1,64.7
노원,2019-06-24,24.1,16.9,31.6,0,6.3,1.2,241.9
노원,2019-06-25,24.4,15.4,33.2,0,6.3,1.1,25.3
노원,2019-06-26,24.1,16.4,28.3,0,4,1,109.7
노원,2019-06-27,25.2,20.6,31.1,1,5.4,0.9,292.5
노원,2019-06-28,24.8,21.8,29.8,0,5.4,1,289.7
노원,2019-06-29,21.2,18.1,27.6,1,8.5,1.2,92.8
노원,2019-06-30,23.8,17.3,29.1,0,6.6,1.1,239.1
노원,2019-07-01,24,19.2,30,0,8.1,1.2,298.1
노원,2019-07-02,23.7,18.4,30.1,0,6.4,1.1,320.6
노원,2019-07-03,22.8,17.3,28.1,0,5.8,1.1,295.3
노원,2019-07-04,24.2,15.6,33.6,0,6.6,1.1,264.4
노원,2019-07-05,26.3,15.5,35.4,0,6.5,1.1,278.4
노원,2019-07-06,28.1,20.7,35.1,0,9,2.1,61.9
노원,2019-07-07,25.2,19.2,31.2,0,10.3,3,64.7
노원,2019-07-08,24.1,20.5,30.1,0,9.9,2.8,61.9
노원,2019-07-09,23.6,15.3,30,0,7.9,2.4,42.2
노원,2019-07-10,21.9,18.7,27.1,11.5,9.8,2.4,59.1
노원,2019-07-11,21.4,18.8,26.1,2.5,6,1.1,8.4
노원,2019-07-12,23.8,19.2,29.2,0,6.9,1.2,298.1
노원,2019-07-13,24.5,21,30.2,0,6,1,289.7
노원,2019-07-14,24,19.4,31.2,16,7.2,0.9,59.1
노원,2019-07-15,22.2,19.3,27.4,34,6.6,0.9,118.1
노원,2019-07-16,23.6,20.2,29,54.5,5.2,0.9,45
노원,2019-07-17,24.5,21.1,28,5,6,0.8,236.3
노원,2019-07-18,26.7,21.6,32.3,0,4.5,0.9,284.1
노원,2019-07-19,27.5,20.8,34.6,0,5.9,1.5,112.5
노원,2019-07-20,28.1,25,31.1,0,9.9,3,59.1
노원,2019-07-21,25.2,23.2,27.5,5,8.2,1.1,227.8
노원,2019-07-22,27.3,23.8,32.3,0,5.6,1.1,289.7
노원,2019-07-23,27.4,22.5,32.5,0,5.4,1,298.1
노원,2019-07-24,26.5,25.1,28.7,4,4.6,0.7,230.6
노원,2019-07-25,25.8,24.7,27.8,5,4,0.4,230.6
노원,2019-07-26,24.9,23.6,26.4,61,6.2,0.6,222.2
노원,2019-07-27,27.9,24.2,33.7,4,5.2,0.7,295.3
노원,2019-07-28,25.6,24.3,27.1,33.5,7.4,0.7,180
노원,2019-07-29,27.5,24.3,31.5,0.5,7.1,1,225
노원,2019-07-30,28.2,26.1,31.1,0,8.6,1.3,233.4
노원,2019-07-31,25.1,23.6,27.5,82.5,8.5,0.8,295.3
노원,2019-08-01,26.2,23.1,30.9,25,7.3,0.8,292.5
노원,2019-08-02,28,22.9,33.9,0,5.1,0.7,281.3
노원,2019-08-03,27.9,23.2,35.4,5,8.3,1,87.2
노원,2019-08-04,26.8,22.5,33.9,12,6,0.7,284.1
노원,2019-08-05,29,23,35.7,0,4.8,0.7,334.7
노원,2019-08-06,30,24.6,35.5,0,6.5,1.5,45
노원,2019-08-07,24.8,22.7,28.3,14,3.4,0.6,67.5
노원,2019-08-08,27.4,22.7,33.3,0,6.5,1,298.1
노원,2019-08-09,27.4,23.9,32.5,0,4.7,0.9,56.3
노원,2019-08-10,29.3,23.2,35.1,0,5.7,1.5,61.9
노원,2019-08-11,29.5,24.5,35.2,3.5,11.7,3.2,56.3
노원,2019-08-12,25.6,23.6,27.4,47,6.2,1.1,56.3
노원,2019-08-13,28.7,24.7,34.1,0,6,0.9,112.5
노원,2019-08-14,29.3,23.9,34.2,0,6.9,1.8,64.7
노원,2019-08-15,24.5,22.6,28.1,54.5,6.3,0.8,73.1
노원,2019-08-16,25.6,22.3,30.9,0.5,7.8,1.1,292.5
노원,2019-08-17,26,23.5,30,0,6.2,1.2,284.1
노원,2019-08-18,24.4,20,30.3,0,4.9,1,295.3
노원,2019-08-19,24.4,18.4,31.3,0,4.5,0.8,180
노원,2019-08-20,25.4,19.5,31.8,0,5.3,1.2,73.1
노원,2019-08-21,25.1,21,30,0.5,4.3,0.9,36.6
노원,2019-08-22,26.4,20.4,32.1,0,6.4,1,292.5
노원,2019-08-23,25.2,19.8,31,0,8.1,1.4,284.1
노원,2019-08-24,22.5,17.7,28.1,0,5.3,0.8,326.3
노원,2019-08-25,22.8,16.9,30.2,0,6.1,1.1,326.3
노원,2019-08-26,24.4,18.2,30.7,0,6.1,1.1,75.9
노원,2019-08-27,24,21,29.1,5.5,4.2,0.9,67.5
노원,2019-08-28,25.6,21.4,30.9,0,7.6,1.2,306.6
노원,2019-08-29,21.8,18.4,25.7,22.5,7.9,1.2,298.1
노원,2019-08-30,20.8,16.3,27.3,6.5,8.4,1,292.5
노원,2019-08-31,22.2,15.3,28.8,0,5.8,1.1,284.1
노원,2019-09-01,21.7,15.7,27.3,0,3.6,0.9,123.8
노원,2019-09-02,22.5,16.2,29.2,0,4.8,0.9,61.9
노원,2019-09-03,22.4,19.8,27.2,4.5,6.7,1.4,109.7
노원,2019-09-04,21.8,19.7,24.9,13,6.5,0.7,95.6
노원,2019-09-05,22.3,20.5,27.9,37.5,5,0.9,73.1
노원,2019-09-06,24.4,20.5,28.6,1.5,4.2,0.8,59.1
노원,2019-09-07,25.6,22.3,30.3,4,19.7,3.8,81.6
노원,2019-09-08,24.2,21.8,28,0.5,5,0.6,247.5
노원,2019-09-09,23.9,21.2,27.8,1,4.9,0.9,118.1
노원,2019-09-10,23.3,21.6,26.8,56,5.7,0.8,73.1
노원,2019-09-11,23.9,19.8,28.9,9.5,7.1,2.1,59.1
노원,2019-09-12,20.6,17.5,22.6,2.5,6.9,1.8,104.1
노원,2019-09-13,21.6,16.4,27.7,0,5.8,1.1,59.1
노원,2019-09-14,21.1,18.2,23.9,0,4,0.9,233.4
노원,2019-09-15,22.9,16.7,29.5,0,5.5,0.9,67.5
노원,2019-09-16,21.9,15.3,29.5,0,7.5,1,70.3
노원,2019-09-17,20.5,12.1,27.7,0,5.9,1,67.5
노원,2019-09-18,19.7,11.4,26.5,0,7.5,1.3,284.1
노원,2019-09-19,17.1,9.2,25.8,0,5.6,0.9,19.7
노원,2019-09-20,17.7,12.1,23.6,0,4.5,0.8,84.4
노원,2019-09-21,17.9,15.5,21.6,0,3.9,0.6,118.1
노원,2019-09-22,18.1,15.7,19.5,0.5,9.8,2.3,78.8
노원,2019-09-23,19.4,12.5,24.5,0,6.6,1.3,25.3
노원,2019-09-24,17.7,10.1,26.2,0,5.1,1,334.7
노원,2019-09-25,18.4,10.9,26,0,3.6,0.9,78.8
노원,2019-09-26,20.5,14.1,27.9,0,6.6,0.9,47.8
노원,2019-09-27,20.2,14.7,26.3,0,4.3,0.7,56.3
노원,2019-09-28,21.1,15.7,28,0,4.9,0.8,16.9
노원,2019-09-29,19.9,13.1,28.2,0,4.7,0.8,281.3
노원,2019-09-30,19.2,12,28.5,0,4,0.9,64.7
노원,2019-10-01,20.9,13.2,26.9,0,4.9,0.9,98.4
노원,2019-10-02,20.8,18.9,23.9,19,4.9,1,67.5
노원,2019-10-03,21.1,16.4,27.3,8.5,7.2,0.8,59.1
노원,2019-10-04,21.5,14.9,27.7,0,5.1,1,284.1
노원,2019-10-05,18.3,13.7,22.5,0,7.5,1.5,112.5
노원,2019-10-06,16.5,9.6,21.8,0,8.2,1.5,64.7
노원,2019-10-07,14,10.8,16.3,21,4.1,0.8,101.3
노원,2019-10-08,13.8,5.8,20.7,0,8,1.5,343.1
노원,2019-10-09,11.8,3.7,20.6,0,5.2,0.8,95.6
노원,2019-10-10,13.3,7.1,19.3,0,3.6,0.7,64.7
노원,2019-10-11,16.7,9.5,25.1,0,8.4,1.4,53.4
노원,2019-10-12,15.4,9.1,22.8,0,12,2.5,87.2
노원,2019-10-13,13.9,7.3,22,0,5.5,0.8,70.3
노원,2019-10-14,13.1,6.5,19.8,0,6.7,1.1,261.6
노원,2019-10-15,12.8,6.4,20.1,0,6.3,1.1,64.7
노원,2019-10-16,12.4,5.1,20.3,0,4.7,0.9,267.2
노원,2019-10-17,12.7,7.5,20.4,0,5.1,1.1,98.4
노원,2019-10-18,14.1,7.2,22.3,0,7.3,1.2,104.1
노원,2019-10-19,14.7,7.5,22.9,0,5.1,0.5,272.8
노원,2019-10-20,13.1,8,21.6,0,4,0.7,98.4
노원,2019-10-21,13.8,6.6,23.3,0,3.3,0.7,81.6
노원,2019-10-22,14.7,8.4,23.3,0,4.4,0.8,50.6
노원,2019-10-23,14.3,9.2,20.4,0,4.6,0.8,126.6
노원,2019-10-24,15.8,10.2,22.8,0,9.3,1.3,61.9
노원,2019-10-25,15.8,8.4,22,0,6,0.8,292.5
노원,2019-10-26,9.1,3.2,15.4,0,7,1.2,289.7
노원,2019-10-27,8.4,0.3,17.3,0,6,0.9,292.5
노원,2019-10-28,11.6,3,17.5,3,6.5,1.1,236.3
노원,2019-10-29,11.2,5.1,18.2,0,7.7,1.1,216.6
노원,2019-10-30,8.9,0.7,17.1,0,5.4,0.9,284.1
노원,2019-10-31,12.9,4.9,19.2,0,5.8,1,258.8
노원,2019-11-01,11.9,5.6,19.8,0,4,0.7,284.1
노원,2019-11-02,10.8,3.4,18.2,0,2.8,0.5,292.5
노원,2019-11-03,12.1,5.2,21.2,0,7.5,1.1,70.3
노원,2019-11-04,10,4,18.6,0,4.5,0.8,165.9
노원,2019-11-05,9.6,2.9,17.5,0,5,0.8,239.1
노원,2019-11-06,8.6,1.7,15.8,0,4.9,0.7,289.7
노원,2019-11-07,7.5,-0.1,14.5,0,5.7,1,236.3
노원,2019-11-08,4.3,-3.7,13,0,5.4,0.8,298.1
노원,2019-11-09,5.8,-2.1,16.2,0,4.8,0.7,233.4
노원,2019-11-10,8.3,0.6,15,11,5.8,1.1,92.8
노원,2019-11-11,10.7,3.6,15.8,0.5,7,1.1,329.1
노원,2019-11-12,6.6,0.2,13.9,0,3.2,0.7,59.1
노원,2019-11-13,6.3,1.6,11.5,7.5,9.7,1.2,286.9
노원,2019-11-14,1,-3,5.2,0,7.7,1.6,298.1
노원,2019-11-15,4.7,0.1,7.2,17.5,5.5,1.1,151.9
노원,2019-11-16,4.8,0.9,12,0,3.1,0.8,75.9
노원,2019-11-17,7,1.6,9.7,24,5,0.7,101.3
노원,2019-11-18,5.2,-1.1,12.4,18,10.8,2,281.3
노원,2019-11-19,0.5,-4.2,4.8,0,8.3,1.5,348.8
노원,2019-11-20,-1.1,-7,6.5,0,4.9,0.9,326.3
노원,2019-11-21,2.1,-6,9.3,0,3.8,0.8,120.9
노원,2019-11-22,5.4,-2.2,16.5,0,4.9,0.9,90
노원,2019-11-23,8.1,0,16.6,0,4.4,0.6,81.6
노원,2019-11-24,8.4,2.4,15.6,1.5,8,0.9,295.3
노원,2019-11-25,1.8,-1.9,6.7,0,6.8,1.2,281.3
노원,2019-11-26,5.5,-2.4,13,0,5.5,0.7,90
노원,2019-11-27,3,-2.8,8.1,0,5.6,1.2,25.3
노원,2019-11-28,2.8,-3.3,10.6,0,5.2,0.8,315
노원,2019-11-29,-0.4,-6,8.1,0,4.3,0.8,286.9
노원,2019-11-30,2.9,-5.6,9.5,0,4.6,0.7,281.3
노원,2019-12-01,4.2,1.9,5.7,1,6,0.7,289.7
노원,2019-12-02,0.9,-4.7,4.5,0,10,2.1,317.8
노원,2019-12-03,-0.1,-8.1,4.3,0,4.4,0.9,81.6
노원,2019-12-04,0.4,-5.7,7.3,0,6.8,1.1,11.3
노원,2019-12-05,-3.3,-8.8,0.3,0,7.8,1.8,298.1
노원,2019-12-06,-6.8,-13.4,-0.2,0,4.5,0.9,329.1
노원,2019-12-07,-4.1,-8.3,0.6,0,3.9,1,137.8
노원,2019-12-08,-3.7,-9.6,4.2,0,4,0.7,67.5
노원,2019-12-09,2,-6.1,7.2,0,5.2,1,129.4
노원,2019-12-10,6.2,1.5,10.6,1,3,0.7,300.9
노원,2019-12-11,6.3,0.9,10.7,0,9.2,1.9,337.5
노원,2019-12-12,-1,-6.1,3.9,0,8.1,1.2,261.6
노원,2019-12-13,0.9,-7.4,6.1,0,4.4,1,241.9
노원,2019-12-14,1.9,-2.8,6.2,0.5,7.7,1.2,270
노원,2019-12-15,1.6,-5.4,10.8,0,4.8,0.7,70.3
노원,2019-12-16,4.9,-3.5,12.6,0,3.6,0.7,67.5
노원,2019-12-17,7.3,4.4,10.1,8.5,5,0.9,289.7
노원,2019-12-18,1,-3,5.2,0,5.3,1,281.3
노원,2019-12-19,-1.5,-6.4,3.9,0,5.5,1,292.5
노원,2019-12-20,-2.4,-7.1,2.9,0,4.4,1,5.6
노원,2019-12-21,-2.7,-8.8,1.7,0,3.5,0.9,135
노원,2019-12-22,1.9,-3.5,7.7,0,4.5,0.7,123.8
노원,2019-12-23,2,-3.3,7.3,2.5,5.9,0.9,326.3
노원,2019-12-24,-1.8,-6,5.3,0,3.5,0.7,73.1
노원,2019-12-25,-0.3,-6.6,6.4,0,3.3,0.6,87.2
노원,2019-12-26,1.7,-2.2,4.9,0,9.2,1.1,250.3
노원,2019-12-27,-2.3,-8.1,3.1,0,5.9,1.1,286.9
노원,2019-12-28,-0.9,-7.8,5.2,0,4.9,1,104.1
노원,2019-12-29,1.8,-3.7,6.3,0.5,4,0.8,70.3
노원,2019-12-30,2.6,-4.8,7.2,0,9.7,1.2,300.9
노원,2019-12-31,-6.9,-10,-3.6,0,9.7,1.8,275.6
동대문,2019-01-01,-3.8,-7.5,-0.2,0,8.9,1.7,289.7
동대문,2019-01-02,-3.4,-7.8,0.9,0,6.3,1.2,286.9
동대문,2019-01-03,-1.7,-6.9,3.4,0,6.6,1,298.1
동대문,2019-01-04,0.1,-5.1,4.7,0,5.2,1.2,270
동대문,2019-01-05,-0.9,-2.9,1.8,0,7,1.8,191.3
동대문,2019-01-06,-1.3,-4.9,2.7,0,5.9,1.2,298.1
동대문,2019-01-07,-0.5,-4.8,4.3,0,6.9,1.2,22.5
동대문,2019-01-08,-1.8,-5.1,2,0,10.3,2.6,278.4
동대문,2019-01-09,-3.3,-7.4,1.2,0,6.2,1.2,340.3
동대문,2019-01-10,0.7,-3.1,4.6,0,7.7,1.2,284.1
동대문,2019-01-11,3.4,0.4,7.3,0,4.1,0.8,45
동대문,2019-01-12,4.1,1.7,8.4,0,6.3,1.1,295.3
동대문,2019-01-13,2.6,-1.5,8,0,5.5,1.1,227.8
동대문,2019-01-14,2.3,-1.1,5.5,0,4.7,0.8,149.1
동대문,2019-01-15,-0.4,-5.8,3.5,0,10.9,2.3,340.3
동대문,2019-01-16,-3.8,-7.6,-0.2,0,7.3,1.9,247.5
동대문,2019-01-17,1,-2.7,4.9,0,9.8,1.6,281.3
동대문,2019-01-18,2,-3.2,6.7,0,6.1,1,281.3
동대문,2019-01-19,4.3,0.9,8.8,0,5.3,1,202.5
동대문,2019-01-20,-0.2,-4,5.1,0,11.2,2.7,303.8
동대문,2019-01-21,0,-5.4,5.3,0,9.7,1.5,295.3
동대문,2019-01-22,2.9,-2.3,8,0,8.1,1.7,222.2
동대문,2019-01-23,3.1,-0.4,8.1,0,8.6,2,292.5
동대문,2019-01-24,1.9,-2.3,7,0,7.8,1.4,286.9
동대문,2019-01-25,0.2,-1.9,3.7,0,8.8,2.2,0
동대문,2019-01-26,-1.1,-4.9,3,0,8.2,2.3,348.8
동대문,2019-01-27,1,-5,5,0,8.1,1.7,267.2
동대문,2019-01-28,2.3,-1,4.7,0,10.4,2.8,354.4
동대문,2019-01-29,1.3,-3.9,6.9,0,6.6,1.1,286.9
동대문,2019-01-30,3.4,-1.2,8.2,0,6.4,1.3,270
동대문,2019-01-31,-0.2,-4.5,3.9,0,7.6,1.9,300.9
동대문,2019-02-01,-0.1,-5.8,4.1,0,9.1,1.7,255.9
동대문,2019-02-02,2.5,-1.7,6.6,0,4.1,1.1,143.4
동대문,2019-02-03,4,2.5,5.3,21.5,7.5,1.7,340.3
동대문,2019-02-04,0.9,-1.3,3.9,0,7.6,2.1,258.8
동대문,2019-02-05,3.5,-1.9,9.4,0,6,1.1,168.8
동대문,2019-02-06,5.7,0.8,9.5,0,6.4,1.4,239.1
동대문,2019-02-07,-0.5,-6.8,7,0.5,10.8,2.9,275.6
동대문,2019-02-08,-4.2,-8.5,0.2,0,7.5,1.9,42.2
동대문,2019-02-09,-3.7,-6.8,-0.2,0,7.3,2.3,357.2
동대문,2019-02-10,-3.6,-7.1,-0.5,0,6,1.8,50.6
동대문,2019-02-11,-1.3,-5.1,2.4,0,8.4,2,253.1
동대문,2019-02-12,0.8,-1.8,4.7,0,6.6,1.5,30.9
동대문,2019-02-13,-0.5,-3.1,3.8,0,8.2,2,329.1
동대문,2019-02-14,0.7,-3.9,6,0,5.4,1.4,236.3
동대문,2019-02-15,0.6,-1.7,2.5,1,8.5,1.9,298.1
동대문,2019-02-16,-1.2,-3.6,2,0,7.7,2.3,255.9
동대문,2019-02-17,0,-4.8,4.9,0,7.4,1.7,270
동대문,2019-02-18,2.1,-3.3,6.3,0,4.1,0.9,45
동대문,2019-02-19,2.4,0.3,4.4,4,6.3,1.3,281.3
동대문,2019-02-20,3.2,1.5,5.8,0,7.7,1.8,281.3
동대문,2019-02-21,3.6,-0.8,9,0,5.6,1,281.3
동대문,2019-02-22,5.1,-0.2,10.9,0,6.2,1.3,213.8
동대문,2019-02-23,7.6,1.6,13.9,0,7.2,1.2,70.3
동대문,2019-02-24,7.1,2,13.3,0,7.7,1.6,270
동대문,2019-02-25,6.1,3.1,11.4,0,6.7,1.5,275.6
동대문,2019-02-26,6.6,0.8,12.2,0,5.6,1.3,194.1
동대문,2019-02-27,8.9,6.1,13.6,0,6.9,1.5,261.6
동대문,2019-02-28,7.8,3.4,13.5,0,8.9,1.4,270
동대문,2019-03-01,7.8,2.8,13.6,0,7.7,1.5,216.6
동대문,2019-03-02,8.6,2.6,14.4,0,5.3,1,258.8
동대문,2019-03-03,10,3.7,16.1,0,5.3,1.1,286.9
동대문,2019-03-04,10.8,7,16.1,0,7.8,1.7,278.4
동대문,2019-03-05,9.1,6.5,13.5,0,8,2,241.9
동대문,2019-03-06,9.6,6.9,12.3,0,5.7,1.4,0
동대문,2019-03-07,8.5,5.1,13.6,0,8.8,2.2,270
동대문,2019-03-08,7.3,2.3,13.5,0,7.2,1.7,230.6
동대문,2019-03-09,7.9,1.4,14.4,0,5.5,1.2,264.4
동대문,2019-03-10,10.6,7,15.3,0,6.4,1.6,36.6
동대문,2019-03-11,7.7,4.7,11.1,0,8.3,1.8,317.8
동대문,2019-03-12,5.2,1.4,9.1,0,10,2.8,317.8
동대문,2019-03-13,4.6,1.5,8.7,0,15.2,3.3,289.7
동대문,2019-03-14,6.3,-0.2,10.2,0,8.6,2.1,255.9
동대문,2019-03-15,5.9,2.3,11.7,3.5,12.2,1.7,233.4
동대문,2019-03-16,5.2,1.7,9.6,0,7.9,1.7,253.1
동대문,2019-03-17,7.3,3.4,12.4,0,8.4,1.7,261.6
동대문,2019-03-18,8.1,2.4,14.8,0,7.1,1.4,281.3
동대문,2019-03-19,10.7,4.6,17.1,0,6.9,1.4,306.6
동대문,2019-03-20,10.8,7.9,15.4,15,7.2,1.4,250.3
동대문,2019-03-21,8,3.1,12.7,4.5,11.5,2.7,289.7
동대문,2019-03-22,4.5,1,9.2,0,9.5,2.7,340.3
동대문,2019-03-23,4.9,2.1,8.7,2.5,14.4,2.4,258.8
동대문,2019-03-24,5.6,1.1,10,0,10.9,2.4,216.6
동대문,2019-03-25,8.2,4.1,12.3,0,10.8,2,213.8
동대문,2019-03-26,12.1,8,17.5,0,7.7,1.9,320.6
동대문,2019-03-27,12.4,9.6,17.3,0,13,3.3,281.3
동대문,2019-03-28,10.5,7.2,15.2,0,7.6,2.2,286.9
동대문,2019-03-29,9.9,6.6,15.4,0,8.6,2.6,16.9
동대문,2019-03-30,5.9,4.2,9.6,2.5,14,2.8,295.3
동대문,2019-03-31,5.2,3.8,9.5,0,9.8,3,351.6
동대문,2019-04-01,6.8,2.7,11.5,0,9.8,2.4,357.2
동대문,2019-04-02,7.7,2.1,13.3,0,11,2.1,295.3
동대문,2019-04-03,8.3,3,13.9,0,9.3,2.1,267.2
동대문,2019-04-04,10,4.5,15.7,0,10.7,2.8,270
동대문,2019-04-05,12.3,7.7,17.5,0,12.5,2.9,2.8
동대문,2019-04-06,10.1,7.3,13,1,8.3,1.3,59.1
동대문,2019-04-07,13.1,6.2,19.9,0,8,1.7,64.7
동대문,2019-04-08,12.9,9,17.8,0,9.2,2.2,286.9
동대문,2019-04-09,9.6,5.1,14.3,22,12.9,2.6,56.3
동대문,2019-04-10,7.9,5.2,10.3,5,8.1,1.9,98.4
동대문,2019-04-11,10.4,5.2,16.6,0,8.3,1.5,306.6
동대문,2019-04-12,12.2,7.2,18.7,0,9.5,1.8,323.4
동대문,2019-04-13,12.7,7.5,18.2,0,9.3,1.9,222.2
동대문,2019-04-14,10.7,7.9,14.7,1,13.9,2.2,295.3
동대문,2019-04-15,12.5,5.4,18.3,0,9.2,1.8,298.1
동대문,2019-04-16,15.3,7.7,22.2,0,7.3,1.5,230.6
동대문,2019-04-17,15.8,9.8,21.9,0,8.7,1.7,272.8
동대문,2019-04-18,13.5,11.5,17,0,10.3,1.9,275.6
동대문,2019-04-19,13.9,10.2,19.2,0,6.9,1.7,92.8
동대문,2019-04-20,14.8,10.2,19.7,0,8.1,1.7,0
동대문,2019-04-21,15.7,12.9,20.3,0.5,6.3,1.7,241.9
동대문,2019-04-22,19.8,11.6,28.3,0,6.1,1.3,295.3
동대문,2019-04-23,20.8,16.2,25.6,0,6.2,1.3,275.6
동대문,2019-04-24,19.8,15.6,26.2,3.5,7.9,1.4,286.9
동대문,2019-04-25,13.4,9.6,18.2,12,8.1,2.1,90
동대문,2019-04-26,9.4,7.8,11,6,7.7,1.9,92.8
동대문,2019-04-27,12.5,5.4,18.6,0,7,1.5,278.4
동대문,2019-04-28,13.5,11.3,16.6,0,7,1.5,317.8
